Time,Mag,Lat,Long,Depth
11,2.76,37.3668333,-121.7298333,7.357
10,2.65,37.3668333,-121.7303333,6.807
10,3,37.3678333,-121.732,7.177
9,2.72,38.8081667,-122.7775,1.706
5,2.09,38.8175,-122.7931667,2.38
3,2.46,38.8171667,-122.8171667,0.46
1,2.31,38.8193333,-122.7983333,3.08
23,2.46,38.7996667,-122.7676667,1.636
15,2.72,38.547,-122.2795,1.806
13,2.28,38.7845,-122.776,0.436
10,2.27,36.5681667,-121.1215,8.446
23,2.08,38.5491667,-122.2806667,1.726
21,2.33,38.5526667,-122.2563333,0.456
13,2.06,38.5393333,-122.7701667,4.008
12,2.73,38.5436667,-122.2821667,2.666
10,2.9,38.5463333,-122.2843333,3.886
9,2.06,36.9743333,-121.1246667,0.522
23,3.18,38.5491667,-122.2821667,3.786
23,3.1,37.7515,-122.1166667,10.658
6,2.52,38.784,-122.7548333,0.976
5,2.04,37.0451667,-121.4805,8.301
10,2.25,38.7938333,-122.7481667,1.118
9,2.23,38.812,-122.8025,0.36
22,2.51,37.2873333,-121.6638333,6.363
15,2.01,38.8145,-122.8101667,3.21
14,2.03,36.4616667,-121.0413333,5.404
9,2.16,37.5941667,-121.7811667,15.293
8,2.16,38.7831667,-122.7696667,0.036
11,2.02,38.5755,-122.2433333,15.353
10,2.25,37.3226667,-121.6918333,7.593
10,2.14,37.7195,-122.3693333,0.872
9,2.17,37.3223333,-121.6921667,6.473
8,2.04,38.5476667,-122.2815,0.036
9,2.07,38.5513333,-122.2728333,0.086
4,2.15,38.4885,-122.5961667,5.752
15,2.44,36.5441667,-120.7763333,5.95
10,2.18,36.5395,-121.1246667,2.426
18,2,38.834,-122.7853333,1.215
10,2.45,36.9706667,-121.6083333,4.125
6,2.92,38.9863333,-122.6173333,0.79
6,2.36,37.2941667,-121.675,3.413
21,2.38,36.9666667,-121.457,3.551
21,2.17,38.801,-122.8126667,3.16
9,2.65,36.8415,-121.5646667,3.691
9,3.22,36.843,-121.571,4.571
14,2.03,38.8188333,-122.8105,2.92
1,2.81,38.8315,-122.7851667,0.856
18,2.87,37.082,-122.5301667,0.014
12,2.27,36.5471667,-121.1361667,4.596
12,2.37,36.5475,-121.137,3.926
14,2.47,37.846,-122.2311667,5.36
21,2.02,38.8288333,-122.7665,0.433
20,2.77,37.2598333,-121.6431667,6.013
9,3.1,37.128,-121.5278333,8.38
0,2.11,38.8241667,-122.8018333,1.158
15,2,38.7956667,-122.8103333,3.77
10,2.91,37.2346667,-121.6246667,4.831
1,2.08,36.1653333,-121.8268333,17.629
11,2.12,38.8075,-122.7958333,3.841
11,2.13,37.8813333,-122.2505,7.729
9,2.63,38.8133333,-122.8088333,2.66
14,2.02,36.8813333,-121.4085,3.355
11,2.08,38.8001667,-122.8268333,1.05
9,3.1,37.8473333,-122.2261667,5.46
11,2.08,38.8113333,-122.4511667,6.798
2,2.69,36.5428333,-121.1305,4.461
12,2.13,38.826,-122.7935,0.376
0,2.1,38.8196667,-122.7953333,3.15
12,2.1,38.792,-122.7736667,0.026
12,3.22,38.7913333,-122.7698333,1.772
8,2.26,37.9566667,-122.0646667,9.105
7,2.1,38.8023333,-122.7705,1.086
14,2.23,37.1598333,-121.5628333,1.735
11,3.16,38.8191667,-122.8075,0.86
11,2.13,36.735,-121.4028333,5.808
8,2.38,36.5476667,-121.1393333,6.111
3,2.18,38.7966667,-122.796,0.272
12,2.79,38.8155,-122.8086667,3.27
22,2.47,37.8751667,-122.242,8.58
18,2.79,37.2768333,-121.6498333,8.363
14,2.23,36.54,-121.1256667,2.004
10,2.02,36.7541667,-121.2706667,7.542
16,2.23,37.849,-120.5378333,4.561
17,2.59,37.875,-122.2376667,9.509
2,2.07,36.6015,-121.2016667,4.711
14,2.15,38.7986667,-122.7828333,0.186
21,2.17,38.8153333,-122.8105,0.55
21,2.06,38.8103333,-122.8175,0.23
21,3.5,38.8095,-122.804,2.72
21,3.5,38.803,-122.8018333,2.08
10,2.45,36.535,-121.1173333,2.044
3,2.56,37.7196667,-122.5383333,6.198
0,2.84,36.6023333,-121.2051667,5.441
17,2.93,36.602,-121.2038333,5.041
15,2.43,36.6011667,-121.2003333,4.761
15,3,36.5986667,-121.1996667,5.671
1,2.89,37.8965,-122.6648333,10.284
15,2.1,37.2733333,-121.6556667,4.093
8,2.84,38.826,-122.7811667,0.243
3,2.04,38.8065,-122.7938333,0.68
11,2.52,38.8138333,-122.8071667,2.73
13,2.22,38.8196667,-122.7981667,3.091
10,2.28,38.8088333,-122.7736667,1.496
4,2.06,38.8878333,-122.8373333,3.624
3,2.57,36.6048333,-121.2093333,1.661
1,3.5,37.2591667,-121.6405,6.937
8,2.08,36.4713333,-121.0466667,4.392
